,lat,long,RA,dec,vlos,dist,time_strip
0,-27.79709760050271,11.365384701897456,300.04542074543633,-28.88646176801289,86.0294728176745,27.746732345797568,0.0
1,-27.857851725317172,11.300902723710074,300.09324929694714,-28.948941923581554,154.44430783006268,27.77351004872732,0.0
2,-27.744420998246614,11.328809441602893,299.97608314170253,-28.899756969700043,145.67154170135282,27.762541460495036,0.0
3,-27.559665391730164,11.250058016719816,299.74778260110963,-28.910141957565887,257.42326014565066,27.790470888646812,0.0
4,-27.57802966006486,11.328628359097896,299.7919918100277,-28.857393116507716,231.6201456211974,27.78278791279098,0.0
5,-27.56820389774385,11.334343630615349,299.7828690603106,-28.85069587208889,206.22740535080106,27.778862960208496,0.0
6,-27.555991796598423,11.271507674454655,299.75024502499843,-28.89351999961493,209.61331139306782,27.77508773141313,0.0
7,-27.568437807898377,11.231501816176575,299.75184512221006,-28.92594873675788,153.61962343458586,27.75851989925385,0.0
8,-27.70669391960262,10.97458146964684,299.8272749593656,-29.14857302189505,217.57427849665117,27.80653457724628,0.0
9,-27.824457193160573,11.05653982770842,299.98271717779073,-29.11859027056809,241.95078630917783,27.696143635109095,0.0
10,-27.869996560425083,11.077966447251818,300.0397153516016,-29.11446380910223,179.83396450728247,27.725896766113863,0.0
11,-27.805635125045068,11.127494578345889,299.9831745783249,-29.06214590634162,180.85739593657186,27.72554747655321,0.0
12,-27.73958533313151,11.094387560379163,299.899928995788,-29.06957009903972,176.15734939545652,27.657891055111936,0.0
13,-27.834829962704184,11.181859223269146,300.0319155948472,-29.02990550321891,163.4332978909343,27.670605447429644,0.0
14,-27.85878077382889,11.123060597699292,300.04080708074724,-29.0787971470623,200.7868837622773,27.690375203354865,0.0
15,-27.750252060427737,11.011488680851983,299.88676941149464,-29.132683447518602,233.6142522454165,27.681017892732747,0.0
16,-27.57110105439953,11.031629897840906,299.6940816823948,-29.072608086962806,172.64507144068003,27.65052835057708,0.0
17,-27.615615451270077,10.989734651119358,299.7307572017827,-29.11447577076914,160.50416876365972,27.705367144195083,0.0
18,-27.591418855717645,11.11856716538772,299.7429858749327,-29.014312567525817,155.4501772350245,27.6922017834064,0.0
19,-27.622831405022733,11.10748330626339,299.7744341288065,-29.030396587183944,175.91915864731175,27.68165178003457,0.0
20,-27.55312367452351,11.14012382370756,299.7071125350797,-28.988809166429483,178.58710611537526,27.67199464507131,0.0
21,-27.679300895103633,11.20260164880224,299.86581092687936,-28.975326884528993,129.17037352565944,27.65345767621756,0.0
22,-27.678978007889263,11.26232688258308,299.88353708541615,-28.93163594246479,195.8372222029289,27.66332963604186,0.0
23,-27.595880687599788,11.24951416353082,299.7876854745666,-28.919796349696163,263.1392018259429,27.6811691119666,0.0
24,-27.675810385724795,11.199107119096018,299.86088694471954,-28.976989923336674,241.2060082178085,27.70655631490257,0.0
25,-27.625031009974464,11.3044383423743,299.8366140814347,-28.8871034271376,143.18231875074665,27.72597821205983,0.0
26,-27.604830548278986,11.31022813086423,299.816031212343,-28.877706771321495,210.18014908196395,27.74094880626195,0.0
27,-27.540236806613603,11.284004288285843,299.73662597732937,-28.88034758754079,154.92116504180228,27.73826559977691,0.0
28,-27.535737078325564,11.30950329631739,299.7394172210892,-28.86054384526139,128.88912550653944,27.7064322604344,0.0
29,-27.538521717451797,11.338049095136475,299.7511913737393,-28.84037481132251,208.0673753527652,27.68295787409783,0.0
30,-27.61918026380177,11.362565434628713,299.8477982281935,-28.84311313307972,204.8979353980099,27.689203676798346,0.0
31,-27.64885894568202,11.335289566546589,299.8723307444958,-28.87064413850704,232.21468765824878,27.701685909085075,0.0
32,-27.666637084153486,11.312460268119388,299.8850712347752,-28.89186743948939,192.67298532888194,27.68699338866155,0.0
33,-27.661311929179266,11.353041393831784,299.8914867820974,-28.860852053289815,84.86306013783731,27.662264424471353,0.0
34,-27.743831139789478,11.372258493908468,299.9885678752636,-28.867874951965106,99.51646666606955,27.66676978650152,0.0
